ticker,date,open,high,low,close
KNC,2022-11-27,0.624631,0.663688,0.621839,0.658878
KNC,2022-11-28,0.658936,0.663461,0.604622,0.618465
KNC,2022-11-29,0.618371,0.633277,0.607257,0.62117
KNC,2022-11-30,0.62167,0.74895,0.619158,0.719836
KNC,2022-12-01,0.720529,0.722558,0.665647,0.67264
KNC,2022-12-02,0.67244,0.681161,0.651572,0.66534
KNC,2022-12-03,0.66534,0.66916,0.625425,0.633863
KNC,2022-12-04,0.635227,0.665467,0.632727,0.655766
KNC,2022-12-05,0.655631,0.66958,0.644832,0.647613
KNC,2022-12-06,0.6431,0.685769,0.6426,0.671193
KNC,2022-12-07,0.6712,0.6754,0.616788,0.6226
KNC,2022-12-08,0.622406,0.636734,0.609061,0.633544
KNC,2022-12-09,0.633444,0.636751,0.621431,0.622919
KNC,2022-12-10,0.622925,0.6349,0.622825,0.630087
KNC,2022-12-11,0.630087,0.657913,0.630087,0.637264
KNC,2022-12-12,0.637127,0.6423,0.60283,0.621056
KNC,2022-12-13,0.62115,0.639746,0.59396,0.633448
KNC,2022-12-14,0.633548,0.648729,0.618694,0.624944
KNC,2022-12-15,0.624944,0.625463,0.60486,0.606721
KNC,2022-12-16,0.606721,0.619224,0.526653,0.543309
KNC,2022-12-17,0.543454,0.551972,0.519778,0.533269
KNC,2022-12-18,0.540822,0.542622,0.534916,0.53517
KNC,2022-12-19,0.539586,0.539635,0.495225,0.498595
KNC,2022-12-20,0.498695,0.539511,0.498695,0.534921
KNC,2022-12-21,0.534927,0.537722,0.51781,0.522526
KNC,2022-12-22,0.522426,0.526811,0.507254,0.522011
KNC,2022-12-23,0.522011,0.529768,0.520617,0.523248
KNC,2022-12-24,0.523248,0.531547,0.523248,0.528863
KNC,2022-12-25,0.528953,0.535068,0.519538,0.523232
KNC,2022-12-26,0.523437,0.532647,0.523437,0.529694
KNC,2022-12-27,0.529694,0.536966,0.516504,0.520692
KNC,2022-12-28,0.520697,0.52409,0.497881,0.500729
KNC,2022-12-29,0.500734,0.504617,0.473991,0.478385
KNC,2022-12-30,0.477885,0.483577,0.454868,0.455172
KNC,2022-12-31,0.454968,0.45868,0.446577,0.457371
KNC,2023-01-01,0.456572,0.459616,0.447349,0.458384
KNC,2023-01-02,0.458325,0.473848,0.447612,0.471054
KNC,2023-01-03,0.471144,0.474586,0.462896,0.466718
KNC,2023-01-04,0.466618,0.492693,0.466518,0.484135
KNC,2023-01-05,0.48414,0.493357,0.482607,0.48453
KNC,2023-01-06,0.484426,0.494547,0.47116,0.491348
KNC,2023-01-07,0.490743,0.503464,0.490643,0.49928
KNC,2023-01-08,0.497651,0.510723,0.494216,0.510239
KNC,2023-01-09,0.510039,0.551745,0.510034,0.533495
KNC,2023-01-10,0.5334,0.554039,0.519574,0.548377
KNC,2023-01-11,0.545087,0.562694,0.53903,0.557989
