ticker,date,open,high,low,close
ALPHA,2017-03-02,0.00174,0.001744,0.001691,0.001736
ALPHA,2017-03-03,0.001736,0.001848,0.0017,0.001702
ALPHA,2017-03-04,0.001702,0.001753,0.001701,0.00175
ALPHA,2017-03-05,0.00175,0.00175,0.0017,0.001742
ALPHA,2017-03-06,0.001742,0.001819,0.00171,0.001817
ALPHA,2017-03-07,0.001817,0.002,0.001817,0.001967
ALPHA,2017-03-08,0.001967,0.0021,0.0018,0.0018
ALPHA,2017-03-09,0.0018,0.002026,0.001703,0.002014
ALPHA,2017-03-10,0.002014,0.002014,0.001401,0.001402
ALPHA,2017-03-11,0.001402,0.001805,0.001402,0.001661
ALPHA,2017-03-12,0.001661,0.001822,0.001661,0.001767
ALPHA,2017-03-13,0.001767,0.002093,0.001767,0.001849
ALPHA,2017-03-14,0.001849,0.002098,0.0018,0.001817
ALPHA,2017-03-15,0.001817,0.001999,0.001817,0.001938
ALPHA,2017-03-16,0.001938,0.001992,0.001675,0.001691
ALPHA,2017-03-17,0.001691,0.001977,0.001673,0.001768
ALPHA,2017-03-18,0.001768,0.001993,0.001768,0.001983
ALPHA,2017-03-19,0.001983,0.001999,0.001701,0.001701
ALPHA,2017-03-20,0.001701,0.001999,0.001701,0.001999
ALPHA,2017-03-21,0.001999,0.0021,0.001721,0.0021
ALPHA,2017-03-22,0.0021,0.002249,0.001859,0.00188
ALPHA,2017-03-23,0.00188,0.0022,0.001859,0.0022
ALPHA,2017-03-24,0.0022,0.002396,0.001871,0.00195
ALPHA,2017-03-25,0.00195,0.002199,0.00195,0.002
ALPHA,2017-03-26,0.002,0.00205,0.0019,0.001991
ALPHA,2017-03-27,0.001991,0.002195,0.00186,0.00187
ALPHA,2017-03-28,0.00187,0.002095,0.001837,0.002095
ALPHA,2017-03-29,0.002095,0.0021,0.00184,0.001917
ALPHA,2017-03-30,0.001917,0.0023,0.001883,0.0023
ALPHA,2017-03-31,0.0023,0.002844,0.002083,0.002282
ALPHA,2017-04-01,0.002282,0.00285,0.002149,0.00285
ALPHA,2017-04-02,0.00285,0.0051,0.00254,0.004405
ALPHA,2017-04-03,0.004405,0.00509,0.002501,0.003036
ALPHA,2017-04-04,0.003036,0.0035,0.00279,0.003011
ALPHA,2017-04-05,0.003011,0.003508,0.002925,0.003082
ALPHA,2017-04-06,0.003082,0.00344,0.002762,0.002831
ALPHA,2017-04-07,0.002831,0.002975,0.00267,0.002719
ALPHA,2017-04-08,0.002719,0.0036,0.002612,0.003064
ALPHA,2017-04-09,0.003064,0.003162,0.002701,0.002769
ALPHA,2017-04-10,0.002769,0.002875,0.002709,0.002858
ALPHA,2017-04-11,0.002858,0.002879,0.0027,0.0028
ALPHA,2017-04-12,0.0028,0.00325,0.002769,0.003097
ALPHA,2017-04-13,0.003097,0.003178,0.002851,0.003132
ALPHA,2017-04-14,0.003132,0.003283,0.002881,0.003223
ALPHA,2017-04-15,0.003223,0.0034,0.002914,0.003369
ALPHA,2017-04-16,0.003369,0.003989,0.003369,0.003623
ALPHA,2017-04-17,0.003623,0.003799,0.003321,0.003531
ALPHA,2017-04-18,0.003531,0.003701,0.003,0.0037
ALPHA,2017-04-19,0.0037,0.0037,0.0035,0.003534
ALPHA,2017-04-20,0.003534,0.003613,0.003243,0.003455
ALPHA,2017-04-21,0.003455,0.003476,0.003375,0.003453
ALPHA,2017-04-22,0.003453,0.003644,0.003433,0.003499
ALPHA,2017-04-23,0.003499,0.00357,0.0033,0.003502
ALPHA,2017-04-24,0.003502,0.004,0.003468,0.004
ALPHA,2017-04-25,0.004,0.004,0.003744,0.00377
ALPHA,2017-04-26,0.00377,0.00409,0.00377,0.004026
ALPHA,2017-04-27,0.004026,0.004089,0.003863,0.004033
ALPHA,2017-04-28,0.004033,0.004655,0.00281,0.004535
ALPHA,2017-04-29,0.004535,0.00515,0.00435,0.004661
ALPHA,2017-04-30,0.004661,0.0055,0.004661,0.004805
ALPHA,2017-05-01,0.004805,0.005922,0.004607,0.005
ALPHA,2017-05-02,0.005,0.005461,0.0045,0.005054
ALPHA,2017-05-03,0.005054,0.005299,0.00465,0.005145
ALPHA,2017-05-04,0.005145,0.007293,0.0048,0.006769
ALPHA,2017-05-05,0.006769,0.015,0.0055,0.01065
ALPHA,2017-05-06,0.01065,0.025,0.01065,0.0209
ALPHA,2017-05-07,0.0209,0.052,0.0155,0.039
ALPHA,2017-05-08,0.039,0.06,0.03,0.04068
ALPHA,2017-05-09,0.04068,0.04211,0.01916,0.0275
ALPHA,2017-05-10,0.0275,0.038,0.02601,0.0322
ALPHA,2017-05-11,0.0322,0.044,0.02699,0.03681
ALPHA,2017-05-12,0.03681,0.0489,0.0311,0.04099
ALPHA,2017-05-13,0.04099,0.04145,0.03559,0.03736
ALPHA,2017-05-14,0.03736,0.0409,0.03651,0.03835
ALPHA,2017-05-15,0.03835,0.04353,0.03767,0.04353
ALPHA,2017-05-16,0.04353,0.0525,0.04353,0.05
ALPHA,2017-05-17,0.05,0.0585,0.04,0.04898
ALPHA,2017-05-18,0.04898,0.051,0.04301,0.046
ALPHA,2017-05-19,0.046,0.055,0.0437,0.0525
ALPHA,2017-05-20,0.0525,0.0549,0.049,0.0533
ALPHA,2017-05-21,0.0533,0.067,0.05189,0.06
ALPHA,2017-05-22,0.06,0.066,0.0445,0.05
ALPHA,2017-05-23,0.05,0.057,0.04989,0.05417
ALPHA,2017-05-24,0.05417,0.05796,0.04754,0.05076
ALPHA,2017-05-25,0.05076,0.051,0.039,0.04
ALPHA,2017-05-26,0.04,0.05198,0.03,0.04091
ALPHA,2017-05-27,0.03946,0.04166,0.02084,0.03206
ALPHA,2017-05-28,0.03337,0.04114,0.028,0.03449
ALPHA,2017-05-29,0.03449,0.03832,0.03234,0.03611
ALPHA,2017-05-30,0.03611,0.03751,0.03015,0.03069
ALPHA,2017-05-31,0.03069,0.03468,0.02781,0.03337
ALPHA,2017-06-01,0.03337,0.04328,0.03289,0.04128
ALPHA,2017-06-02,0.04128,0.0422,0.0367,0.03933
ALPHA,2017-06-03,0.03933,0.04009,0.03568,0.0392
ALPHA,2017-06-04,0.0392,0.04079,0.03711,0.0398
ALPHA,2017-06-05,0.0398,0.04357,0.0394,0.04064
ALPHA,2017-06-06,0.04064,0.0454,0.03786,0.04453
ALPHA,2017-06-07,0.04453,0.05408,0.04389,0.0466
ALPHA,2017-06-08,0.0466,0.05642,0.04501,0.05017
ALPHA,2017-06-09,0.05017,0.0521,0.04612,0.04739
ALPHA,2017-06-10,0.04739,0.04785,0.04015,0.0419
ALPHA,2017-06-11,0.0419,0.04667,0.04022,0.04516
ALPHA,2017-06-12,0.04516,0.04738,0.03429,0.03852
ALPHA,2017-06-13,0.03852,0.043,0.03746,0.04106
ALPHA,2017-06-14,0.04106,0.04374,0.035,0.03824
ALPHA,2017-06-15,0.03824,0.03872,0.02963,0.03599
ALPHA,2017-06-16,0.03599,0.03768,0.03367,0.03656
ALPHA,2017-06-17,0.03656,0.04077,0.03514,0.03988
ALPHA,2017-06-18,0.03988,0.04021,0.03666,0.03809
ALPHA,2017-06-19,0.03809,0.04222,0.03772,0.04148
ALPHA,2017-06-20,0.04148,0.04465,0.03927,0.04061
ALPHA,2017-06-21,0.04061,0.04218,0.037,0.03836
ALPHA,2017-06-22,0.03836,0.03968,0.03719,0.03923
ALPHA,2017-06-23,0.03923,0.04026,0.03895,0.03988
ALPHA,2017-06-24,0.03988,0.04004,0.0355,0.03639
ALPHA,2017-06-25,0.03639,0.03703,0.02893,0.03182
ALPHA,2017-06-26,0.03182,0.03408,0.02377,0.02899
ALPHA,2017-06-27,0.02899,0.03099,0.02294,0.029
ALPHA,2017-06-28,0.029,0.03339,0.02715,0.03149
ALPHA,2017-06-29,0.03149,0.03254,0.02784,0.02834
ALPHA,2017-06-30,0.02834,0.02905,0.02635,0.02637
ALPHA,2017-07-01,0.02637,0.02707,0.02238,0.02394
ALPHA,2017-07-02,0.02394,0.0254,0.0217,0.02523
ALPHA,2017-07-03,0.02523,0.02694,0.02411,0.02605
ALPHA,2017-07-04,0.02605,0.02801,0.02526,0.02579
ALPHA,2017-07-05,0.02579,0.02589,0.02426,0.02558
ALPHA,2017-07-06,0.02558,0.0262,0.025,0.0253
ALPHA,2017-07-07,0.0253,0.02565,0.01969,0.0203
ALPHA,2017-07-08,0.0203,0.02182,0.01716,0.02156
ALPHA,2017-07-09,0.02156,0.02248,0.01923,0.01923
ALPHA,2017-07-10,0.01923,0.01971,0.01361,0.01489
ALPHA,2017-07-11,0.01489,0.01571,0.01202,0.01432
ALPHA,2017-07-12,0.01432,0.01784,0.01246,0.01784
ALPHA,2017-07-13,0.01784,0.0203,0.0152,0.01714
ALPHA,2017-07-14,0.01714,0.0173,0.01463,0.0161
ALPHA,2017-07-15,0.0161,0.01824,0.0148,0.01758
ALPHA,2017-07-16,0.01758,0.0191,0.01349,0.01565
ALPHA,2017-07-17,0.01565,0.01898,0.01549,0.0186
ALPHA,2017-07-18,0.0186,0.02039,0.01731,0.01853
ALPHA,2017-07-19,0.01853,0.01999,0.01691,0.0171
ALPHA,2017-07-20,0.0171,0.02095,0.0171,0.01897
ALPHA,2017-07-21,0.01897,0.02051,0.01851,0.01898
ALPHA,2017-07-22,0.01898,0.02407,0.0189,0.02312
ALPHA,2017-07-23,0.02312,0.02393,0.02054,0.0222
ALPHA,2017-07-24,0.0222,0.02314,0.02103,0.02274
ALPHA,2017-07-25,0.02274,0.02307,0.01706,0.01861
ALPHA,2017-07-26,0.01861,0.01994,0.01754,0.01891
ALPHA,2017-07-27,0.01891,0.01945,0.01801,0.01848
ALPHA,2017-07-28,0.01848,0.01872,0.01655,0.01708
ALPHA,2017-07-29,0.01708,0.0175,0.01548,0.01747
ALPHA,2017-07-30,0.01747,0.01765,0.01591,0.01603
ALPHA,2017-07-31,0.01603,0.01652,0.01522,0.01605
ALPHA,2017-08-01,0.01605,0.0181,0.01585,0.01799
ALPHA,2017-08-02,0.01799,0.01986,0.0175,0.0184
ALPHA,2017-08-03,0.0184,0.01911,0.01792,0.01889
ALPHA,2017-08-04,0.01889,0.02249,0.01861,0.02245
ALPHA,2017-08-05,0.02245,0.02715,0.0211,0.02381
ALPHA,2017-08-06,0.02381,0.02512,0.02259,0.02283
ALPHA,2017-08-07,0.02283,0.02329,0.02115,0.0223
ALPHA,2017-08-08,0.0223,0.02382,0.02149,0.02378
ALPHA,2017-08-09,0.02378,0.02473,0.02145,0.023
ALPHA,2017-08-10,0.023,0.02345,0.02201,0.02207
ALPHA,2017-08-11,0.02207,0.02247,0.02069,0.02166
ALPHA,2017-08-12,0.02166,0.02226,0.01945,0.02005
ALPHA,2017-08-13,0.02005,0.0203,0.01713,0.01827
ALPHA,2017-08-14,0.01827,0.01917,0.0168,0.01776
ALPHA,2017-08-15,0.01776,0.01877,0.01605,0.01738
ALPHA,2017-08-16,0.01738,0.01847,0.01715,0.01774
ALPHA,2017-08-17,0.01774,0.01818,0.01684,0.01728
ALPHA,2017-08-18,0.01728,0.01762,0.01628,0.01675
ALPHA,2017-08-19,0.01675,0.01724,0.01536,0.01649
ALPHA,2017-08-20,0.01649,0.0184,0.01605,0.0177
ALPHA,2017-08-21,0.0177,0.0208,0.01705,0.01955
ALPHA,2017-08-22,0.01955,0.0218,0.01658,0.02153
ALPHA,2017-08-23,0.02153,0.024,0.0195,0.02011
ALPHA,2017-08-24,0.02011,0.02178,0.01821,0.01908
ALPHA,2017-08-25,0.01908,0.02059,0.0183,0.02059
ALPHA,2017-08-26,0.02059,0.02136,0.01912,0.02125
ALPHA,2017-08-27,0.02125,0.0215,0.01948,0.0199
ALPHA,2017-08-28,0.0199,0.0215,0.01927,0.02061
ALPHA,2017-08-29,0.02061,0.0209,0.01913,0.02005
ALPHA,2017-08-30,0.02005,0.0213,0.0198,0.02115
ALPHA,2017-08-31,0.02115,0.02249,0.0208,0.02249
ALPHA,2017-09-01,0.02249,0.02456,0.0214,0.02412
ALPHA,2017-09-02,0.02412,0.02438,0.02,0.0204
ALPHA,2017-09-03,0.0204,0.02198,0.02,0.02138
ALPHA,2017-09-04,0.02138,0.02138,0.01606,0.01762
ALPHA,2017-09-05,0.01762,0.01924,0.0158,0.01868
ALPHA,2017-09-06,0.01868,0.02095,0.01863,0.02038
ALPHA,2017-09-07,0.02038,0.02086,0.01912,0.02029
ALPHA,2017-09-08,0.02029,0.02078,0.0168,0.01829
ALPHA,2017-09-09,0.01829,0.0183,0.01728,0.01789
ALPHA,2017-09-10,0.01789,0.01799,0.01591,0.01669
ALPHA,2017-09-11,0.01669,0.0182,0.01608,0.01722
ALPHA,2017-09-12,0.01722,0.0178,0.016,0.01642
ALPHA,2017-09-13,0.01642,0.01645,0.01464,0.01527
ALPHA,2017-09-14,0.01527,0.0157,0.01125,0.01131
ALPHA,2017-09-15,0.01131,0.0128,0.00611,0.01229
ALPHA,2017-09-16,0.01229,0.0126,0.01015,0.01188
ALPHA,2017-09-17,0.01188,0.01188,0.01,0.01123
ALPHA,2017-09-18,0.01123,0.01384,0.0112,0.01351
ALPHA,2017-09-19,0.01351,0.01354,0.0113,0.01189
ALPHA,2017-09-20,0.01189,0.013,0.0113,0.0123
ALPHA,2017-09-21,0.0123,0.0123,0.01041,0.01057
ALPHA,2017-09-22,0.01057,0.01117,0.01019,0.01077
ALPHA,2017-09-23,0.01077,0.01208,0.01063,0.0119
ALPHA,2017-09-24,0.0119,0.01204,0.01135,0.01157
ALPHA,2017-09-25,0.01157,0.0125,0.0113,0.01204
ALPHA,2017-09-26,0.01204,0.0125,0.01185,0.01236
ALPHA,2017-09-27,0.01236,0.01491,0.01227,0.01445
ALPHA,2017-09-28,0.01445,0.0146,0.0134,0.0137
ALPHA,2017-09-29,0.0137,0.01396,0.01285,0.01327
ALPHA,2017-09-30,0.01327,0.01411,0.01306,0.01398
ALPHA,2017-10-01,0.01398,0.01398,0.01318,0.01387
ALPHA,2017-10-02,0.01387,0.01387,0.0125,0.013
ALPHA,2017-10-03,0.013,0.013,0.01126,0.01241
ALPHA,2017-10-04,0.01241,0.01284,0.0115,0.01181
ALPHA,2017-10-05,0.01181,0.01515,0.01158,0.01449
ALPHA,2017-10-06,0.01449,0.01927,0.01449,0.01838
ALPHA,2017-10-07,0.01838,0.0247,0.01838,0.02077
ALPHA,2017-10-08,0.02077,0.022,0.0181,0.01862
ALPHA,2017-10-09,0.01862,0.02199,0.0158,0.01764
ALPHA,2017-10-10,0.01764,0.0188,0.01653,0.0188
ALPHA,2017-10-11,0.0188,0.02032,0.01824,0.01955
ALPHA,2017-10-12,0.01955,0.0199,0.0174,0.01794
ALPHA,2017-10-13,0.01794,0.01877,0.01751,0.01786
ALPHA,2017-10-14,0.01786,0.01917,0.0175,0.0175
ALPHA,2017-10-15,0.0175,0.0191,0.01665,0.0188
ALPHA,2017-10-16,0.01897,0.0478,0.01855,0.036
ALPHA,2017-10-17,0.036,0.04789,0.03463,0.0461
ALPHA,2017-10-18,0.04608,0.0465,0.0321,0.03515
ALPHA,2017-10-19,0.03515,0.0357,0.0295,0.03114
ALPHA,2017-10-20,0.03114,0.03251,0.02531,0.02656
ALPHA,2017-10-21,0.02656,0.03899,0.02402,0.0365
ALPHA,2017-10-22,0.0366,0.0387,0.03037,0.03138
ALPHA,2017-10-23,0.0314,0.03745,0.02955,0.03438
ALPHA,2017-10-24,0.03453,0.0429,0.03358,0.037
ALPHA,2017-10-25,0.037,0.03847,0.03362,0.03516
ALPHA,2017-10-26,0.03529,0.03744,0.03416,0.0347
ALPHA,2017-10-27,0.03475,0.0351,0.0332,0.0341
ALPHA,2017-10-28,0.0341,0.0345,0.03072,0.031
ALPHA,2017-10-29,0.0308,0.03353,0.0295,0.03021
ALPHA,2017-10-30,0.03021,0.03214,0.0297,0.03195
ALPHA,2017-10-31,0.03195,0.03195,0.02814,0.02936
ALPHA,2017-11-01,0.02936,0.03018,0.02709,0.0273
ALPHA,2017-11-02,0.0273,0.02844,0.02345,0.0275
ALPHA,2017-11-03,0.0275,0.0286,0.0251,0.0274
ALPHA,2017-11-04,0.0274,0.02845,0.02667,0.02708
ALPHA,2017-11-05,0.02735,0.02777,0.02616,0.02664
ALPHA,2017-11-06,0.02664,0.0289,0.0263,0.02867
ALPHA,2017-11-07,0.02867,0.03299,0.02824,0.0302
ALPHA,2017-11-08,0.0302,0.0352,0.02905,0.0336
ALPHA,2017-11-09,0.0334,0.0399,0.03325,0.03902
ALPHA,2017-11-10,0.03902,0.03955,0.0306,0.03282
ALPHA,2017-11-11,0.03319,0.0355,0.0315,0.0326
ALPHA,2017-11-12,0.0326,0.03324,0.0269,0.02854
ALPHA,2017-11-13,0.02824,0.0321,0.02789,0.03001
ALPHA,2017-11-14,0.03001,0.03681,0.02995,0.0359
ALPHA,2017-11-15,0.0355,0.03748,0.03404,0.0372
ALPHA,2017-11-16,0.037,0.03788,0.03395,0.03689
ALPHA,2017-11-17,0.03707,0.0374,0.0346,0.03578
ALPHA,2017-11-18,0.03535,0.03643,0.03436,0.03637
ALPHA,2017-11-19,0.03637,0.04,0.03606,0.0365
ALPHA,2017-11-20,0.03671,0.04,0.036,0.03862
ALPHA,2017-11-21,0.0384,0.03897,0.03618,0.03787
ALPHA,2017-11-22,0.03787,0.0428,0.03741,0.0423
ALPHA,2017-11-23,0.04229,0.044,0.03981,0.04037
ALPHA,2017-11-24,0.04015,0.0413,0.0382,0.04043
ALPHA,2017-11-25,0.04004,0.0439,0.0393,0.04328
ALPHA,2017-11-26,0.04328,0.0486,0.0431,0.0486
ALPHA,2017-11-27,0.04863,0.06185,0.0475,0.0605
ALPHA,2017-11-28,0.059,0.08361,0.056,0.07989
ALPHA,2017-11-29,0.0799,0.09819,0.05676,0.06607
ALPHA,2017-11-30,0.0656,0.0785,0.0627,0.07262
ALPHA,2017-12-01,0.072,0.08994,0.07012,0.08748
ALPHA,2017-12-02,0.08748,0.09818,0.08748,0.09321
ALPHA,2017-12-03,0.09359,0.09665,0.086,0.08946
ALPHA,2017-12-04,0.08921,0.09704,0.087,0.09701
ALPHA,2017-12-05,0.09701,0.129,0.0933,0.1225
ALPHA,2017-12-06,0.1226,0.1587,0.1102,0.1398
ALPHA,2017-12-07,0.1398,0.154,0.1185,0.126
ALPHA,2017-12-08,0.126,0.14,0.11,0.1335
ALPHA,2017-12-09,0.1328,0.1445,0.118,0.1319
ALPHA,2017-12-10,0.1311,0.1347,0.1,0.114
ALPHA,2017-12-11,0.114,0.1493,0.114,0.1404
ALPHA,2017-12-12,0.1405,0.155,0.13,0.147
ALPHA,2017-12-13,0.146,0.1551,0.1338,0.1449
ALPHA,2017-12-14,0.1449,0.218,0.1425,0.1858
ALPHA,2017-12-15,0.1856,0.1988,0.16,0.195
ALPHA,2017-12-16,0.1932,0.235,0.187,0.2298
ALPHA,2017-12-17,0.2339,0.299,0.2237,0.263
ALPHA,2017-12-18,0.2635,0.2765,0.2467,0.2736
ALPHA,2017-12-19,0.2739,0.305,0.2299,0.2565
ALPHA,2017-12-20,0.2573,0.2595,0.19,0.2494
ALPHA,2017-12-21,0.2494,0.2822,0.22,0.247
ALPHA,2017-12-22,0.2488,0.27,0.143,0.204
ALPHA,2017-12-23,0.205,0.2541,0.199,0.2222
ALPHA,2017-12-24,0.2226,0.2245,0.1807,0.2116
ALPHA,2017-12-25,0.2118,0.2291,0.201,0.222
ALPHA,2017-12-26,0.22,0.225,0.2071,0.2221
ALPHA,2017-12-27,0.2221,0.23,0.211,0.227
ALPHA,2017-12-28,0.227,0.227,0.1922,0.2174
ALPHA,2017-12-29,0.2174,0.33,0.2155,0.317
ALPHA,2017-12-30,0.316,0.37,0.259,0.309
ALPHA,2017-12-31,0.3043,0.3586,0.2953,0.354
ALPHA,2018-01-01,0.354,0.5231,0.3521,0.484
ALPHA,2018-01-02,0.4848,0.5898,0.462,0.556
ALPHA,2018-01-03,0.557,0.9199,0.5524,0.8848
ALPHA,2018-01-04,0.886,0.91,0.625,0.695
ALPHA,2018-01-05,0.6948,0.78,0.5353,0.64
ALPHA,2018-01-06,0.6351,0.77,0.581,0.6871
ALPHA,2018-01-07,0.6883,0.7349,0.672,0.705
ALPHA,2018-01-08,0.7054,0.709,0.5175,0.614
ALPHA,2018-01-09,0.614,0.643,0.5478,0.5614
ALPHA,2018-01-10,0.5698,0.5744,0.4649,0.559
ALPHA,2018-01-11,0.558,0.63,0.42,0.5567
ALPHA,2018-01-12,0.5581,0.7113,0.5195,0.672
ALPHA,2018-01-13,0.672,0.718,0.622,0.658
ALPHA,2018-01-14,0.6594,0.6594,0.5649,0.6196
ALPHA,2018-01-15,0.6194,0.674,0.59,0.5979
ALPHA,2018-01-16,0.5951,0.602,0.32,0.4301
ALPHA,2018-01-17,0.43,0.5044,0.3005,0.471
ALPHA,2018-01-18,0.475,0.5618,0.44,0.492
ALPHA,2018-01-19,0.492,0.525,0.463,0.5
ALPHA,2018-01-20,0.5,0.55,0.4891,0.526
ALPHA,2018-01-21,0.526,0.53,0.431,0.4513
ALPHA,2018-01-22,0.46,0.53,0.42,0.478
ALPHA,2018-01-23,0.478,0.518,0.429,0.4838
ALPHA,2018-01-24,0.484,0.59,0.47,0.5687
ALPHA,2018-01-25,0.5687,0.6474,0.55,0.6039
ALPHA,2018-01-26,0.6039,0.6482,0.546,0.62
ALPHA,2018-01-27,0.623,0.6399,0.6064,0.621
ALPHA,2018-01-28,0.621,0.635,0.6105,0.6219
ALPHA,2018-01-29,0.6219,0.627,0.5652,0.572
ALPHA,2018-01-30,0.572,0.5794,0.464,0.5059
ALPHA,2018-01-31,0.5059,0.5477,0.441,0.5314
ALPHA,2018-02-01,0.5314,0.5394,0.423,0.448
ALPHA,2018-02-02,0.46,0.4626,0.3001,0.4085
ALPHA,2018-02-03,0.4085,0.4847,0.3514,0.4381
ALPHA,2018-02-04,0.4381,0.4726,0.36,0.389
ALPHA,2018-02-05,0.389,0.416,0.2928,0.317
ALPHA,2018-02-06,0.317,0.365,0.2609,0.3571
ALPHA,2018-02-07,0.3571,0.387,0.33,0.3481
ALPHA,2018-02-08,0.3481,0.3731,0.333,0.3501
ALPHA,2018-02-09,0.3501,0.3989,0.3359,0.3851
ALPHA,2018-02-10,0.3832,0.4377,0.3629,0.392
ALPHA,2018-02-11,0.392,0.395,0.3396,0.374
ALPHA,2018-02-12,0.374,0.3939,0.357,0.3881
ALPHA,2018-02-13,0.3881,0.426,0.361,0.4081
ALPHA,2018-02-14,0.4081,0.449,0.3914,0.445
ALPHA,2018-02-15,0.445,0.4567,0.4295,0.4446
ALPHA,2018-02-16,0.4446,0.452,0.4313,0.4515
ALPHA,2018-02-17,0.4515,0.4767,0.4438,0.465
ALPHA,2018-02-18,0.465,0.4802,0.4232,0.4394
ALPHA,2018-02-19,0.4394,0.4539,0.4301,0.443
ALPHA,2018-02-20,0.443,0.4488,0.3957,0.4039
ALPHA,2018-02-21,0.4019,0.4216,0.3641,0.3814
ALPHA,2018-02-22,0.3814,0.3965,0.3365,0.3488
ALPHA,2018-02-23,0.3488,0.3806,0.3363,0.3642
ALPHA,2018-02-24,0.3642,0.3752,0.3293,0.3412
ALPHA,2018-02-25,0.3411,0.3578,0.3276,0.3557
ALPHA,2018-02-26,0.3556,0.3673,0.3354,0.3611
ALPHA,2018-02-27,0.3611,0.3733,0.3487,0.3603
ALPHA,2018-02-28,0.3603,0.3637,0.3334,0.3348
ALPHA,2018-03-01,0.3348,0.3465,0.3156,0.3389
ALPHA,2018-03-02,0.3389,0.3403,0.3181,0.3232
ALPHA,2018-03-03,0.3232,0.3338,0.3111,0.3338
ALPHA,2018-03-04,0.3338,0.3646,0.3326,0.3575
ALPHA,2018-03-05,0.3575,0.4018,0.356,0.3568
ALPHA,2018-03-06,0.3568,0.3648,0.3338,0.3397
ALPHA,2018-03-07,0.3397,0.3485,0.2924,0.3248
ALPHA,2018-03-08,0.3248,0.3392,0.3011,0.309
ALPHA,2018-03-09,0.309,0.3129,0.2608,0.3028
ALPHA,2018-03-10,0.3028,0.319,0.2835,0.2903
ALPHA,2018-03-11,0.2903,0.3051,0.2749,0.3027
ALPHA,2018-03-12,0.3022,0.3104,0.281,0.2874
ALPHA,2018-03-13,0.2874,0.2974,0.2785,0.2818
ALPHA,2018-03-14,0.2818,0.2963,0.2343,0.2423
ALPHA,2018-03-15,0.2423,0.2483,0.2128,0.2418
ALPHA,2018-03-16,0.2418,0.2428,0.2246,0.2363
ALPHA,2018-03-17,0.2363,0.2363,0.1987,0.2095
ALPHA,2018-03-18,0.2095,0.2246,0.1581,0.2156
ALPHA,2018-03-19,0.2156,0.2472,0.2101,0.2455
ALPHA,2018-03-20,0.2449,0.2821,0.2319,0.2686
ALPHA,2018-03-21,0.2691,0.2711,0.2447,0.2487
ALPHA,2018-03-22,0.2487,0.2568,0.224,0.2386
