ticker,date,open,high,low,close
SYS,2022-03-06,0.571671,0.581174,0.534107,0.538061
SYS,2022-03-07,0.537561,0.547409,0.486646,0.523857
SYS,2022-03-08,0.525057,0.527706,0.4998,0.502
SYS,2022-03-09,0.5016,0.543909,0.5016,0.520704
SYS,2022-03-10,0.520904,0.522604,0.488898,0.506002
SYS,2022-03-11,0.506202,0.511353,0.488998,0.49825
SYS,2022-03-12,0.4994,0.531553,0.4909,0.525753
SYS,2022-03-13,0.525953,0.543909,0.497149,0.4995
SYS,2022-03-14,0.49825,0.520052,0.489698,0.504201
SYS,2022-03-15,0.50475,0.513051,0.466293,0.478343
SYS,2022-03-16,0.478544,0.490647,0.444333,0.471794
SYS,2022-03-17,0.471842,0.613306,0.458092,0.553577
SYS,2022-03-18,0.554677,0.643422,0.513705,0.556378
SYS,2022-03-19,0.556678,0.587135,0.545727,0.554822
SYS,2022-03-20,0.554622,0.567484,0.536314,0.55998
SYS,2022-03-21,0.56098,0.631315,0.546273,0.616847
SYS,2022-03-22,0.615308,0.622149,0.587435,0.597599
SYS,2022-03-23,0.597599,0.627651,0.57633,0.598839
SYS,2022-03-24,0.598939,0.629515,0.594997,0.619748
SYS,2022-03-25,0.620248,0.62565,0.597198,0.6002
SYS,2022-03-26,0.59994,0.625312,0.599099,0.615207
SYS,2022-03-27,0.615846,0.698949,0.613707,0.680504
SYS,2022-03-28,0.680204,0.734494,0.662299,0.692377
SYS,2022-03-29,0.690276,0.727864,0.656462,0.70035
SYS,2022-03-30,0.70035,0.730192,0.682341,0.708913
SYS,2022-03-31,0.708913,0.710942,0.636591,0.64973
SYS,2022-04-01,0.64883,0.674537,0.620686,0.6655
SYS,2022-04-02,0.664099,0.680904,0.647494,0.651961
SYS,2022-04-03,0.653061,0.675203,0.631452,0.673502
SYS,2022-04-04,0.673869,0.70001,0.636227,0.671301
SYS,2022-04-05,0.673002,0.695939,0.661032,0.663766
SYS,2022-04-06,0.664233,0.667633,0.580058,0.613861
SYS,2022-04-07,0.6138,0.6186,0.5701,0.59996
SYS,2022-04-08,0.59906,0.608261,0.573015,0.577131
SYS,2022-04-09,0.576773,0.581516,0.565626,0.574272
SYS,2022-04-10,0.575373,0.616285,0.564469,0.589318
SYS,2022-04-11,0.585717,0.585717,0.487197,0.489947
SYS,2022-04-12,0.489898,0.521056,0.485646,0.49925
SYS,2022-04-13,0.49915,0.559168,0.487898,0.544663
SYS,2022-04-14,0.544763,0.607782,0.512954,0.525605
SYS,2022-04-15,0.525605,0.535007,0.516503,0.516503
SYS,2022-04-16,0.517603,0.523805,0.508302,0.518504
SYS,2022-04-17,0.519252,0.523005,0.508102,0.509602
SYS,2022-04-18,0.510102,0.539708,0.481096,0.527558
SYS,2022-04-19,0.53186,0.547264,0.527105,0.531506
SYS,2022-04-20,0.530906,0.551955,0.515903,0.526505
SYS,2022-04-21,0.526905,0.547109,0.497299,0.503901
SYS,2022-04-22,0.504401,0.509102,0.482148,0.489949
SYS,2022-04-23,0.489098,0.514103,0.482797,0.508051
SYS,2022-04-24,0.510002,0.564413,0.491149,0.533607
SYS,2022-04-25,0.534907,0.538108,0.489249,0.524105
SYS,2022-04-26,0.526405,0.545809,0.495899,0.5237
SYS,2022-04-27,0.522752,0.5783,0.5051,0.549455
SYS,2022-04-28,0.549855,0.565757,0.510051,0.513251
SYS,2022-04-29,0.5131,0.525753,0.4577,0.4718
SYS,2022-04-30,0.472047,0.489649,0.435344,0.443444
SYS,2022-05-01,0.4434,0.4434,0.40484,0.427743
SYS,2022-05-02,0.430443,0.445245,0.406841,0.417442
SYS,2022-05-03,0.4174,0.4323,0.402919,0.405659
SYS,2022-05-04,0.405359,0.4372,0.40016,0.4287
SYS,2022-05-05,0.427814,0.438412,0.373863,0.384323
SYS,2022-05-06,0.382324,0.388261,0.35023,0.377362
SYS,2022-05-07,0.380662,0.383962,0.352829,0.352829
SYS,2022-05-08,0.353029,0.358228,0.317473,0.338998
SYS,2022-05-09,0.339298,0.340064,0.251499,0.266147
SYS,2022-05-10,0.264047,0.301279,0.243403,0.245102
SYS,2022-05-11,0.245802,0.269965,0.160073,0.171563
SYS,2022-05-12,0.172559,0.185263,0.12977,0.155563
SYS,2022-05-13,0.156162,0.206094,0.149465,0.186283
SYS,2022-05-14,0.187581,0.22058,0.165751,0.179331
SYS,2022-05-15,0.17953,0.201758,0.178632,0.198761
SYS,2022-05-16,0.19984,0.212545,0.178685,0.197743
SYS,2022-05-17,0.198342,0.218594,0.19233,0.209948
SYS,2022-05-18,0.210726,0.244207,0.200339,0.221312
SYS,2022-05-19,0.221612,0.239684,0.207929,0.221878
SYS,2022-05-20,0.2215,0.229693,0.197762,0.19966
SYS,2022-05-21,0.19964,0.210726,0.194267,0.20723
SYS,2022-05-22,0.206631,0.2143,0.201917,0.209848
SYS,2022-05-23,0.210247,0.221478,0.201558,0.206951
SYS,2022-05-24,0.206252,0.20857,0.184778,0.200239
SYS,2022-05-25,0.200139,0.207372,0.194866,0.197363
SYS,2022-05-26,0.197363,0.197483,0.173409,0.183516
SYS,2022-05-27,0.183316,0.188311,0.172327,0.17972
SYS,2022-05-28,0.179611,0.184885,0.17519,0.182886
SYS,2022-05-29,0.183082,0.192893,0.180103,0.191987
SYS,2022-05-30,0.191883,0.208354,0.191301,0.203957
SYS,2022-05-31,0.204057,0.211652,0.198421,0.208533
SYS,2022-06-01,0.207538,0.21243,0.195424,0.195624
SYS,2022-06-02,0.195426,0.258167,0.195426,0.226696
SYS,2022-06-03,0.226596,0.234689,0.209443,0.220408
SYS,2022-06-04,0.220808,0.222591,0.210227,0.214737
SYS,2022-06-05,0.214439,0.249463,0.210425,0.229384
SYS,2022-06-06,0.230183,0.248086,0.229532,0.239798
SYS,2022-06-07,0.239296,0.240603,0.222422,0.235707
SYS,2022-06-08,0.236308,0.246432,0.22653,0.237845
SYS,2022-06-09,0.238145,0.256372,0.234917,0.245993
SYS,2022-06-10,0.246091,0.247697,0.209278,0.216325
SYS,2022-06-11,0.216325,0.218459,0.182492,0.188587
SYS,2022-06-12,0.188986,0.189885,0.160673,0.172488
SYS,2022-06-13,0.172188,0.172388,0.12717,0.152188
SYS,2022-06-14,0.150891,0.152683,0.13081,0.13314
SYS,2022-06-15,0.132143,0.1425,0.120144,0.142486
SYS,2022-06-16,0.142486,0.143913,0.12485,0.131116
SYS,2022-06-17,0.126324,0.137109,0.124925,0.13304
SYS,2022-06-18,0.133241,0.134642,0.115738,0.122401
SYS,2022-06-19,0.122401,0.132727,0.120027,0.130543
SYS,2022-06-20,0.130843,0.137948,0.126635,0.128658
SYS,2022-06-21,0.128645,0.142986,0.12756,0.13595
SYS,2022-06-22,0.135651,0.136863,0.128858,0.12987
SYS,2022-06-23,0.13017,0.150849,0.12947,0.142357
SYS,2022-06-24,0.142757,0.178721,0.141958,0.15398
SYS,2022-06-25,0.15388,0.161493,0.148301,0.154292
SYS,2022-06-26,0.155091,0.160288,0.148609,0.152306
SYS,2022-06-27,0.152007,0.152209,0.13997,0.142671
SYS,2022-06-28,0.142467,0.157656,0.137379,0.147918
SYS,2022-06-29,0.148016,0.148116,0.137714,0.141229
SYS,2022-06-30,0.140931,0.14113,0.127747,0.129844
SYS,2022-07-01,0.129245,0.139646,0.129245,0.133353
SYS,2022-07-02,0.133453,0.135051,0.129757,0.133739
SYS,2022-07-03,0.133726,0.145011,0.128433,0.13812
SYS,2022-07-04,0.13822,0.144926,0.134012,0.143228
SYS,2022-07-05,0.143328,0.145325,0.135551,0.140545
SYS,2022-07-06,0.140531,0.149236,0.137948,0.146738
SYS,2022-07-07,0.146539,0.168315,0.14574,0.151709
SYS,2022-07-08,0.151709,0.1668,0.144599,0.163402
SYS,2022-07-09,0.163102,0.175894,0.161103,0.1669
SYS,2022-07-10,0.167,0.172796,0.155707,0.159104
SYS,2022-07-11,0.158805,0.160388,0.151763,0.151763
SYS,2022-07-12,0.151863,0.152647,0.144855,0.144855
SYS,2022-07-13,0.144861,0.156044,0.139846,0.154261
SYS,2022-07-14,0.154461,0.157658,0.147982,0.153108
SYS,2022-07-15,0.153208,0.164118,0.152508,0.160052
SYS,2022-07-16,0.160052,0.183945,0.158352,0.168166
SYS,2022-07-17,0.168256,0.17245,0.160779,0.163456
SYS,2022-07-18,0.163756,0.177848,0.159944,0.174358
SYS,2022-07-19,0.174848,0.181182,0.171859,0.178028
SYS,2022-07-20,0.178,0.188256,0.172197,0.176809
SYS,2022-07-21,0.176809,0.177755,0.166208,0.177744
SYS,2022-07-22,0.177643,0.186856,0.167717,0.169424
SYS,2022-07-23,0.169439,0.173714,0.164102,0.169034
SYS,2022-07-24,0.169034,0.175616,0.168422,0.171032
SYS,2022-07-25,0.170532,0.17742,0.158522,0.160014
SYS,2022-07-26,0.159514,0.159518,0.144609,0.146322
SYS,2022-07-27,0.146821,0.168335,0.146821,0.16464
SYS,2022-07-28,0.164541,0.179858,0.163825,0.174135
SYS,2022-07-29,0.174045,0.186054,0.171236,0.176871
SYS,2022-07-30,0.177871,0.189755,0.177871,0.179858
SYS,2022-07-31,0.179066,0.181444,0.171853,0.17464
SYS,2022-08-01,0.174844,0.175951,0.16864,0.173552
SYS,2022-08-02,0.173552,0.186473,0.170251,0.180131
SYS,2022-08-03,0.180536,0.192527,0.176548,0.185146
SYS,2022-08-04,0.184552,0.190744,0.179307,0.181209
SYS,2022-08-05,0.181516,0.193121,0.181113,0.189538
SYS,2022-08-06,0.190336,0.192238,0.187036,0.188343
SYS,2022-08-07,0.187543,0.190936,0.182426,0.188734
SYS,2022-08-08,0.188436,0.195337,0.186024,0.192523
SYS,2022-08-09,0.191923,0.197844,0.182938,0.185739
SYS,2022-08-10,0.186239,0.192933,0.181142,0.190057
SYS,2022-08-11,0.190657,0.198489,0.188566,0.19129
SYS,2022-08-12,0.190895,0.192596,0.185574,0.192088
SYS,2022-08-13,0.191584,0.193791,0.188575,0.191074
SYS,2022-08-14,0.191875,0.193075,0.181747,0.184157
SYS,2022-08-15,0.184355,0.189255,0.17845,0.179043
SYS,2022-08-16,0.179041,0.180438,0.17305,0.175316
SYS,2022-08-17,0.174814,0.181925,0.173802,0.173917
SYS,2022-08-18,0.173716,0.175825,0.170303,0.170303
SYS,2022-08-19,0.170617,0.170617,0.1462,0.146215
SYS,2022-08-20,0.147304,0.156025,0.145061,0.1472
SYS,2022-08-21,0.147297,0.157197,0.147199,0.155495
SYS,2022-08-22,0.157097,0.159103,0.148278,0.149875
SYS,2022-08-23,0.150062,0.156489,0.149799,0.156303
SYS,2022-08-24,0.156398,0.1575,0.152209,0.153314
SYS,2022-08-25,0.153109,0.154205,0.150198,0.151305
SYS,2022-08-26,0.151698,0.152012,0.1385,0.139414
SYS,2022-08-27,0.139314,0.140208,0.135714,0.137203
SYS,2022-08-28,0.136304,0.1465,0.1349,0.1349
SYS,2022-08-29,0.1344,0.136808,0.130291,0.13641
SYS,2022-08-30,0.136211,0.141809,0.132315,0.134813
SYS,2022-08-31,0.134511,0.140401,0.134016,0.135599
SYS,2022-09-01,0.135796,0.162793,0.131893,0.156291
SYS,2022-09-02,0.155392,0.189906,0.150324,0.151426
SYS,2022-09-03,0.152224,0.152623,0.1427,0.143414
SYS,2022-09-04,0.144214,0.154815,0.1429,0.1489
SYS,2022-09-05,0.1493,0.1569,0.143614,0.144114
SYS,2022-09-06,0.144314,0.153715,0.139,0.141986
SYS,2022-09-07,0.141313,0.149013,0.138393,0.146707
SYS,2022-09-08,0.14621,0.150814,0.141913,0.146123
SYS,2022-09-09,0.14622,0.166755,0.14612,0.166155
SYS,2022-09-10,0.166562,0.196783,0.158946,0.173835
SYS,2022-09-11,0.174037,0.197063,0.171467,0.181045
SYS,2022-09-12,0.180545,0.204739,0.175128,0.191334
SYS,2022-09-13,0.191357,0.19814,0.168992,0.174703
SYS,2022-09-14,0.175304,0.183013,0.166,0.175846
SYS,2022-09-15,0.176146,0.177639,0.167237,0.170688
SYS,2022-09-16,0.16999,0.17139,0.157284,0.1614
SYS,2022-09-17,0.160984,0.1758,0.160484,0.174317
SYS,2022-09-18,0.174317,0.1797,0.1636,0.164484
SYS,2022-09-19,0.164484,0.170534,0.160584,0.169917
SYS,2022-09-20,0.169817,0.187838,0.167834,0.178618
SYS,2022-09-21,0.1794,0.182,0.1661,0.166517
SYS,2022-09-22,0.1662,0.1759,0.165117,0.1734
SYS,2022-09-23,0.1732,0.190481,0.1725,0.1803
SYS,2022-09-24,0.181785,0.188996,0.17501,0.175316
SYS,2022-09-25,0.1752,0.178502,0.173002,0.174198
SYS,2022-09-26,0.1742,0.1779,0.168,0.1713
SYS,2022-09-27,0.171,0.1838,0.171,0.1732
SYS,2022-09-28,0.173383,0.1738,0.161784,0.1705
SYS,2022-09-29,0.17,0.1702,0.1616,0.1659
SYS,2022-09-30,0.1655,0.182518,0.1655,0.1691
SYS,2022-10-01,0.1691,0.1746,0.1657,0.1726
SYS,2022-10-02,0.1726,0.1726,0.1634,0.1648
SYS,2022-10-03,0.1655,0.168817,0.1621,0.16775
SYS,2022-10-04,0.167033,0.170351,0.164716,0.169051
SYS,2022-10-05,0.169551,0.175353,0.165517,0.169517
SYS,2022-10-06,0.170029,0.170932,0.162723,0.164028
SYS,2022-10-07,0.163925,0.165922,0.160203,0.163721
SYS,2022-10-08,0.163113,0.167032,0.161719,0.162742
SYS,2022-10-09,0.162523,0.165133,0.160516,0.161616
SYS,2022-10-10,0.161616,0.163933,0.153885,0.153885
SYS,2022-10-11,0.153385,0.154885,0.143374,0.144588
SYS,2022-10-12,0.144483,0.147996,0.143094,0.144504
SYS,2022-10-13,0.145104,0.146415,0.129587,0.144412
SYS,2022-10-14,0.14441,0.148309,0.136901,0.138003
SYS,2022-10-15,0.137407,0.141014,0.137211,0.139607
SYS,2022-10-16,0.1396,0.1467,0.137411,0.143706
SYS,2022-10-17,0.143807,0.146006,0.141108,0.143004
SYS,2022-10-18,0.143403,0.146306,0.137604,0.140208
SYS,2022-10-19,0.140214,0.141903,0.137093,0.1384
SYS,2022-10-20,0.138601,0.140599,0.134085,0.135186
SYS,2022-10-21,0.134791,0.14191,0.129996,0.137504
SYS,2022-10-22,0.137608,0.178414,0.136712,0.142013
SYS,2022-10-23,0.141911,0.147703,0.141011,0.144219
SYS,2022-10-24,0.144417,0.146515,0.138322,0.140204
SYS,2022-10-25,0.140206,0.164615,0.139407,0.149052
SYS,2022-10-26,0.149349,0.153047,0.147741,0.150844
SYS,2022-10-27,0.150742,0.153832,0.148413,0.148809
SYS,2022-10-28,0.149106,0.152632,0.146803,0.152033
SYS,2022-10-29,0.152229,0.154954,0.150233,0.152637
SYS,2022-10-30,0.152537,0.153535,0.14963,0.15043
SYS,2022-10-31,0.149831,0.151732,0.1469,0.147985
SYS,2022-11-01,0.147991,0.153174,0.14726,0.150685
SYS,2022-11-02,0.150983,0.153203,0.147585,0.148893
SYS,2022-11-03,0.148891,0.15508,0.148594,0.1506
SYS,2022-11-04,0.149999,0.159413,0.149999,0.15891
SYS,2022-11-05,0.158513,0.16502,0.157606,0.15981
SYS,2022-11-06,0.159906,0.162016,0.157592,0.15951
SYS,2022-11-07,0.159413,0.159514,0.152311,0.155216
SYS,2022-11-08,0.155931,0.1573,0.126865,0.136508
SYS,2022-11-09,0.136207,0.138995,0.111098,0.113063
SYS,2022-11-10,0.113521,0.13736,0.112454,0.127232
SYS,2022-11-11,0.127295,0.141958,0.114423,0.116728
SYS,2022-11-12,0.11637,0.118383,0.111399,0.113296
SYS,2022-11-13,0.112996,0.114904,0.105473,0.105951
SYS,2022-11-14,0.105852,0.111078,0.100838,0.107538
SYS,2022-11-15,0.108138,0.132168,0.108138,0.118382
SYS,2022-11-16,0.117656,0.119661,0.10998,0.111396
SYS,2022-11-17,0.111901,0.113014,0.110197,0.11281
SYS,2022-11-18,0.112415,0.115993,0.111308,0.11287
SYS,2022-11-19,0.113068,0.114854,0.111176,0.112383
SYS,2022-11-20,0.112898,0.12274,0.111262,0.114526
SYS,2022-11-21,0.114725,0.129821,0.10996,0.111566
SYS,2022-11-22,0.111565,0.114969,0.107571,0.113753
SYS,2022-11-23,0.113552,0.119854,0.112651,0.11777
SYS,2022-11-24,0.118372,0.122075,0.115907,0.118201
SYS,2022-11-25,0.117799,0.120115,0.114211,0.117634
SYS,2022-11-26,0.117531,0.126336,0.117232,0.120429
SYS,2022-11-27,0.119529,0.123926,0.119529,0.121724
SYS,2022-11-28,0.121723,0.121723,0.114036,0.115456
SYS,2022-11-29,0.115356,0.119338,0.114053,0.117455
SYS,2022-11-30,0.117555,0.120722,0.116689,0.120307
SYS,2022-12-01,0.120304,0.122112,0.113708,0.115105
SYS,2022-12-02,0.115206,0.117514,0.11351,0.116308
SYS,2022-12-03,0.116207,0.126213,0.115312,0.118312
SYS,2022-12-04,0.118512,0.121024,0.116512,0.118636
SYS,2022-12-05,0.118824,0.121824,0.115401,0.117304
SYS,2022-12-06,0.117612,0.122904,0.116508,0.1183
SYS,2022-12-07,0.118498,0.119799,0.115109,0.115599
SYS,2022-12-08,0.1157,0.119011,0.114798,0.118309
SYS,2022-12-09,0.118308,0.12301,0.117905,0.119606
SYS,2022-12-10,0.119705,0.1303,0.117799,0.119698
SYS,2022-12-11,0.119699,0.120204,0.118012,0.118324
SYS,2022-12-12,0.118424,0.118424,0.11411,0.11531
SYS,2022-12-13,0.115612,0.116829,0.109931,0.112575
SYS,2022-12-14,0.112169,0.118499,0.112169,0.114808
SYS,2022-12-15,0.114911,0.115,0.110711,0.110711
SYS,2022-12-16,0.110811,0.1122,0.10071,0.10142
SYS,2022-12-17,0.10101,0.11211,0.099006,0.102712
SYS,2022-12-18,0.103214,0.104414,0.102112,0.104314
SYS,2022-12-19,0.104314,0.1233,0.10332,0.1082
SYS,2022-12-20,0.108998,0.115301,0.1048,0.107404
SYS,2022-12-21,0.107505,0.110104,0.103599,0.105205
SYS,2022-12-22,0.105104,0.113386,0.104588,0.107784
SYS,2022-12-23,0.107482,0.110984,0.105889,0.106188
SYS,2022-12-24,0.106294,0.107391,0.105589,0.105993
SYS,2022-12-25,0.105995,0.106697,0.10489,0.105385
SYS,2022-12-26,0.105287,0.10738,0.104691,0.106277
SYS,2022-12-27,0.106581,0.108779,0.101656,0.102861
SYS,2022-12-28,0.102653,0.103457,0.099543,0.099947
SYS,2022-12-29,0.099647,0.101656,0.09935,0.100554
SYS,2022-12-30,0.100855,0.101749,0.097651,0.09845
SYS,2022-12-31,0.09825,0.100851,0.098051,0.098551
SYS,2023-01-01,0.098651,0.10105,0.098249,0.099854
SYS,2023-01-02,0.100154,0.102467,0.099359,0.102467
SYS,2023-01-03,0.102265,0.110356,0.101659,0.103161
SYS,2023-01-04,0.103061,0.104857,0.102055,0.103065
SYS,2023-01-05,0.103266,0.104069,0.100559,0.101763
SYS,2023-01-06,0.101964,0.102759,0.099144,0.101768
SYS,2023-01-07,0.101867,0.102871,0.10117,0.101476
SYS,2023-01-08,0.101376,0.104879,0.101183,0.104784
SYS,2023-01-09,0.104983,0.109998,0.104577,0.107101
SYS,2023-01-10,0.1071,0.114787,0.106295,0.111707
SYS,2023-01-11,0.112316,0.114317,0.109789,0.111898
SYS,2023-01-12,0.111792,0.115605,0.108493,0.114008
SYS,2023-01-13,0.114711,0.118114,0.11339,0.117112
SYS,2023-01-14,0.117209,0.136816,0.116614,0.131305
SYS,2023-01-15,0.131313,0.131611,0.120913,0.126938
SYS,2023-01-16,0.126837,0.12905,0.120606,0.126503
SYS,2023-01-17,0.126104,0.129206,0.1239,0.125115
SYS,2023-01-18,0.125012,0.126613,0.11379,0.117593
SYS,2023-01-19,0.117495,0.124696,0.115398,0.122696
SYS,2023-01-20,0.121909,0.130425,0.120098,0.130322
SYS,2023-01-21,0.130624,0.139739,0.128822,0.134827
SYS,2023-01-22,0.13492,0.137615,0.13032,0.135226
SYS,2023-01-23,0.135627,0.170517,0.135026,0.157024
SYS,2023-01-24,0.157622,0.163028,0.150924,0.151606
SYS,2023-01-25,0.149713,0.158228,0.147616,0.153326
SYS,2023-01-26,0.153426,0.160808,0.153226,0.158814
SYS,2023-01-27,0.158414,0.160826,0.153131,0.157476
SYS,2023-01-28,0.157155,0.163242,0.156227,0.156633
SYS,2023-01-29,0.156334,0.168507,0.156233,0.164807
SYS,2023-01-30,0.164807,0.180816,0.161703,0.166412
SYS,2023-01-31,0.166812,0.169514,0.157392,0.165015
SYS,2023-02-01,0.164008,0.169807,0.154903,0.16951
SYS,2023-02-02,0.169408,0.181416,0.16504,0.170434
SYS,2023-02-03,0.170236,0.189327,0.166202,0.178714
SYS,2023-02-04,0.178914,0.184013,0.173917,0.178216
SYS,2023-02-05,0.178714,0.181635,0.165635,0.169442
SYS,2023-02-06,0.169344,0.181309,0.162531,0.175105
SYS,2023-02-07,0.175505,0.177698,0.169703,0.172912
SYS,2023-02-08,0.17291,0.1777,0.163618,0.17161
SYS,2023-02-09,0.171712,0.173798,0.151532,0.152115
SYS,2023-02-10,0.151715,0.189832,0.150038,0.177627
SYS,2023-02-11,0.177427,0.237426,0.176423,0.215822
SYS,2023-02-12,0.216022,0.228634,0.202826,0.213313
SYS,2023-02-13,0.213121,0.213519,0.180632,0.189002
SYS,2023-02-14,0.189198,0.21138,0.188621,0.206378
SYS,2023-02-15,0.206313,0.225441,0.20428,0.221138
SYS,2023-02-16,0.221442,0.227339,0.202579,0.202579
SYS,2023-02-17,0.203126,0.214621,0.200222,0.206621
SYS,2023-02-18,0.206627,0.211532,0.202841,0.204835
SYS,2023-02-19,0.204835,0.209734,0.195049,0.198046
SYS,2023-02-20,0.197441,0.207127,0.194656,0.205608
SYS,2023-02-21,0.205704,0.207521,0.193023,0.198136
SYS,2023-02-22,0.198034,0.211753,0.195023,0.20601
SYS,2023-02-23,0.206496,0.211819,0.200438,0.204327
SYS,2023-02-24,0.204731,0.207017,0.188032,0.188998
SYS,2023-02-25,0.1893,0.192008,0.179018,0.182411
SYS,2023-02-26,0.182716,0.190015,0.180616,0.186317
SYS,2023-02-27,0.186421,0.191306,0.180502,0.182115
SYS,2023-02-28,0.183311,0.185,0.173614,0.175733
SYS,2023-03-01,0.176035,0.189119,0.173324,0.186326
SYS,2023-03-02,0.186728,0.187724,0.178,0.182615
SYS,2023-03-03,0.182507,0.182815,0.168602,0.170712
SYS,2023-03-04,0.170815,0.17241,0.162808,0.164812
SYS,2023-03-05,0.164512,0.170417,0.164313,0.164818
SYS,2023-03-06,0.164418,0.16452,0.160527,0.16289
SYS,2023-03-07,0.162782,0.1638,0.155097,0.156103
SYS,2023-03-08,0.156294,0.158111,0.149584,0.149993
SYS,2023-03-09,0.149282,0.152451,0.136373,0.138514
SYS,2023-03-10,0.138214,0.148287,0.133189,0.146179
SYS,2023-03-11,0.146524,0.151219,0.13834,0.142886
SYS,2023-03-12,0.143048,0.153534,0.141027,0.151429
SYS,2023-03-13,0.15156,0.166177,0.149414,0.164904
SYS,2023-03-14,0.164872,0.175999,0.160481,0.170401
SYS,2023-03-15,0.169822,0.179288,0.155784,0.159379
SYS,2023-03-16,0.158962,0.169224,0.156751,0.164494
SYS,2023-03-17,0.164504,0.175464,0.163756,0.173317
SYS,2023-03-18,0.173602,0.177954,0.165344,0.166998
SYS,2023-03-19,0.165996,0.171513,0.16285,0.169497
SYS,2023-03-20,0.169611,0.200907,0.167198,0.187883
SYS,2023-03-21,0.18688,0.189086,0.172745,0.17616
SYS,2023-03-22,0.176561,0.18476,0.163989,0.172077
SYS,2023-03-23,0.172872,0.180961,0.172378,0.180178
SYS,2023-03-24,0.180387,0.189652,0.170486,0.174076
SYS,2023-03-25,0.174188,0.175231,0.166289,0.168063
SYS,2023-03-26,0.167866,0.172855,0.167662,0.170392
SYS,2023-03-27,0.170587,0.172678,0.155658,0.156774
SYS,2023-03-28,0.157075,0.162544,0.15545,0.160563
SYS,2023-03-29,0.160763,0.168944,0.160242,0.168408
SYS,2023-03-30,0.167437,0.170448,0.161731,0.164446
SYS,2023-03-31,0.164444,0.168245,0.160235,0.166633
SYS,2023-04-01,0.16665,0.16834,0.162837,0.164261
SYS,2023-04-02,0.163967,0.16638,0.15921,0.160101
SYS,2023-04-03,0.159799,0.163029,0.154454,0.156763
SYS,2023-04-04,0.157161,0.161148,0.154982,0.160382
SYS,2023-04-05,0.16028,0.165259,0.159648,0.160458
SYS,2023-04-06,0.160337,0.164572,0.156778,0.161256
SYS,2023-04-07,0.161358,0.162583,0.158077,0.158617
SYS,2023-04-08,0.158317,0.161984,0.157118,0.158163
SYS,2023-04-09,0.157863,0.168398,0.156595,0.167105
SYS,2023-04-10,0.166201,0.184529,0.164776,0.168633
SYS,2023-04-11,0.168236,0.173756,0.168236,0.170367
SYS,2023-04-12,0.170167,0.170457,0.162625,0.164128
SYS,2023-04-13,0.164228,0.170187,0.16206,0.168662
SYS,2023-04-14,0.16866,0.174764,0.163828,0.168148
SYS,2023-04-15,0.167936,0.172172,0.167344,0.16925
SYS,2023-04-16,0.169551,0.178146,0.166852,0.176522
